Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/cpu,1551,1551,1,1.6018018878137898,0.6329030002234504,23.935072999847762,0.0,81.5716109727502,81.5716109727502,1,1,2,2,2,3,4,11,16,24,24
GET,/cpu_fixed,1550,1550,1,1.6209700277373016,0.6314030001703941,30.47598300008758,0.0,81.51901805787415,81.51901805787415,1,1,2,2,2,3,4,12,30,30,30
,Aggregated,3101,3101,1,1.6113828671370543,0.6314030001703941,30.47598300008758,0.0,163.09062903062434,163.09062903062434,1,1,2,2,2,3,4,11,29,30,30
